"city","state","lat","lng"
"SpokaneCounty","WA","47.658999","-117.425022"
"Schoharie","NY","42.665871","-74.309885"
"Sunerland","MA","42.51919","-72.54176"
"IndianHarbourBeach","FL","28.152451","-80.590172"
"Reno/Sparks","NV","39.541213","-119.747997"
"Lahaina(Maui)","HI","20.877113","-156.681325"
"Alton(Hampshire)(UK/England)","","51.10587","-1.03706"
"CanaanValley","WV","39.090199","-79.430603"
"KarneCity","TX","28.88685","-97.900997"
"Suwon(30milessouthof)(SouthKorea)","","45.19942","-96.01861"
"Deridder","LA","30.847861","-93.285518"
"HowardsGrove","WI","43.833777","-87.820455"
"Curepe(Trinidad/Tobago)","","10.650252","-61.409346"
"DeepRiver","CT","41.385619","-72.435658"
"Anasco(PuertoRico)","","18.290996","-67.138964"
"Jaipur(India)","","26.916129","75.820406"
"LongBeach","WA","46.354885","-124.054312"
"Millcreek/Holladay","UT","40.666615","-111.829228"
"BuffaloValley","OK","35.27199","-97.13791"
"BirchTree","MO","36.994902","-91.492858"
"AdamsCounty(onCo.Hwy.D)","WI","38.408498","-91.709805"
"Gordo","AL","33.318536","-87.900271"
"Gurgaon(India)","","28.464615","77.029919"
"Manchester","MA","42.581501","-70.7686"
"Hopkinton","MA","42.229297","-71.518926"
"St.Albans","ME","44.910138","-69.411357"
"Needville","TX","29.399287","-95.837868"
"Lancaster","NY","42.892784","-78.676417"
"HamptonBorough","NJ","40.22705","-74.28382"
"Pleasanton","KS","38.178481","-94.710629"
"Payson","UT","40.042535","-111.733844"
"Whiteville","NC","34.338673","-78.703032"
"Kenduskeag","ME","44.919491","-68.931002"
"Brewster","NY","41.394391","-73.619612"
"Petoskey","MI","45.373985","-84.955578"
"Hollywest","FL","25.660801","-80.344704"
"GooseCreek/Hanahan","SC","33.04119","-80.068139"
"WadingRiver","NY","40.954267","-72.847787"
"ElJebel","CO","39.395378","-107.090074"
"Endfield","ME","43.81131","-70.89003"
"Lyndonville","VT","44.532612","-72.002977"
"Tonbridge(UK/England)","","51.17353","0.51807"
"FortyFort","PA","41.287585","-75.872366"
"Marinette","WI","45.100111","-87.630798"
"Manchester","WA","47.555673","-122.545979"
"AsburyPark","NJ","40.220378","-74.011808"
"Milford(GulfBeach)","CT","45.838405","-64.196235"
"NewYorkCity(MiddleVillage)(Queens)","NY","40.72831","-73.88184"
"Rochester","PA","40.704688","-80.277849"
"Huntington","IN","40.882786","-85.49732"
"Catawba","OH","39.999998","-83.622067"
"Sedona(southof)","AZ","34.85268","-111.77286"
"Redberth(UK/England)","","51.41697","-3.27116"
"Alfreton(UK/England)","","53.12793","-1.36175"
"BurryPort(UK/Wales)","","51.686","-4.25867"
"Valentine","MT","47.311699","-108.421402"
"Brownstown","MI","42.095312","-83.233083"
"Anola(Canada)","MB","49.87176","-96.6375"
"Kingshill(U.S.VirginIslands)","","33.28271","-117.185116"
"Carmine","TX","30.149281","-96.688011"
"PointPleasantBorough","NJ","40.9231","-74.65905"
"Windham/Willimantic","CT","41.699744","-72.157703"
"CouleeDam","WA","47.96839","-118.97976"
"Newport","MI","42.002065","-83.308572"
"Mahwah","NJ","41.093988","-74.145079"
"OldTown","ME","44.934787","-68.645763"
"Richland/Pasco","WA","46.280452","-119.273684"
"NewYorkCity(OzonePark)(Queens)","NY","40.66548","-73.81567"
"Marlboro","MA","42.346946","-71.547181"
"BelleMead","NJ","40.468421","-74.662026"
"Verona","PA","40.504004","-79.843219"
"SouthwickBeachStatePark","NY","32.460764","-96.751551"
"FairfieldCounty-NYCarea","CT","33.533787","-82.106811"
"NewHaven(suburb)","CT","48.551369","-58.578308"
"Quinby","SC","34.229057","-79.738871"
"OysterBay","NY","40.872104","-73.53075"
"Quarryville","PA","39.897162","-76.16354"
"Blythe/DesertCenter(between)","CA","33.71111","-115.4003"
"DesertCenter","CA","33.714249","-115.400006"
"Timmins(near)(Canada)","ON","48.52199","-81.36345"
"Morrisville","VT","44.561535","-72.593468"
"Annandale","NJ","40.640906","-74.881134"
"UnionGrove","WI","42.688976","-88.051891"
"Woodstown","NJ","39.651462","-75.327962"
"PointClark(Canada)","ON","44.928796","-81.034814"
"FarmingtonHills/Livonia","MI","42.485645","-83.357869"
"Henniker","NH","43.186268","-71.826307"
"EastMountain(Canada)","NS","45.069569","-63.658785"
"Harvard","IL","42.422075","-88.612297"
"NewHydePark","NY","40.735251","-73.688398"
"Plainsboro","NJ","40.33735","-74.592178"
"Chautauqua","NY","42.251704","-79.501693"
"Essex","VT","44.498812","-73.113201"
"Brentwood/Maplewood","MO","38.612422","-90.323027"
"GrandChute","WI","44.31641","-88.414843"
"Covington","IN","40.142076","-87.395284"
"EllisonBay","WI","45.255208","-87.071426"
"Woodstock","NY","42.037373","-74.111173"
"Tisbury","MA","41.453497","-70.603309"
"Castleton","VT","43.611049","-73.180583"
"O'Brien","OR","42.065387","-123.704659"
"Taipei","","25.037638","121.564459"
"OldTappan","NJ","41.013052","-73.984355"
"HannawaFalls","NY","44.612378","-74.970737"
"Chicao","IL","38.565073","-90.167834"
"GlaceBay(Canada)","NS","46.200001","-59.966599"
"Bloomfield","IA","40.750666","-92.413691"
"ConwayandEconomyBoro","PA","40.64963","-80.17799"
"Ephraim","WI","45.156511","-87.172005"
"TawasCity","MI","44.269736","-83.514633"
"ImlayCity","MI","43.024417","-83.07739"
"Greer/Woodruff/Simpsonville","SC","34.74784","-82.03525"
"Tacoma(northeastarea)","WA","47.194708","-122.323634"
"Metamora","MI","42.941523","-83.291645"
"BelleRiver(Canada)","ON","42.293266","-82.711694"
"Montgomery","IL","41.730067","-88.34544"
"Senecaville","OH","39.934327","-81.46243"
"Greigsville","NY","42.830782","-77.897109"
"Ardmore","OK","34.172599","-97.128382"
"Shawano","WI","44.782028","-88.60942"
"Hollansburg","OH","39.998177","-84.79338"
"Mt.Pleasant","IA","40.965605","-91.554839"
"Gurgaong(India)","","28.464615","77.029919"
"Tampa(near)","FL","27.94742","-82.45878"
"Fisher","PA","40.169998","-79.908096"
"Mantoloking","NJ","40.039678","-74.050132"
"Browning","MT","48.555945","-113.013421"
"Industry","PA","40.65368","-80.388135"
"NorthMassapequa","NY","40.704494","-73.461597"
"Fairfield","CT","41.143322","-73.249812"
"Archdale","NC","35.909127","-79.96784"
"Grimsby(Canada)","ON","49.614897","-87.954272"
"PowderSprings","GA","33.859751","-84.685429"
"SaintPaul'sBay(Malta)","","35.948529","14.399417"
"JerseyShore","PA","41.202569","-77.271087"
"WestMonroe/Woodlawn/Cadeville","LA","38.16014","-80.69422"
"N.Truro","MA","42.033298","-70.095802"
"Mancheter","NJ","40.96296","-74.17703"
"FoxIsland","WA","47.245594","-122.621217"
"Portage","ME","46.760928","-68.473674"
"GenevaOnLake","OH","41.860122","-80.953895"
"Wilkeson","WA","47.108557","-122.048074"
"VandercookLake","MI","42.196832","-84.38394"
"Lou","KY","37.295799","-86.499397"
"WestMifflin/Pittsburgh","PA","40.348131","-79.927029"
"PortElgin(Canada)","ON","44.4333","-81.383301"
"Exeter(Canada)","ON","43.354417","-81.482048"
"SimberiIsland(Papua/NewGuinea)","","-43.58839","172.50092"
"Lebanon","NY","42.780748","-75.647667"
"Jonesboro","LA","32.23974","-92.713433"
"Carrollton/Saginaw","MI","43.445166","-83.943465"
"Camden","ME","44.209264","-69.065416"
"Gorge","WA","47.079166","-119.855858"
"Grafton","WV","39.34053","-80.017633"
"WestEdmeston","NY","42.846901","-75.881897"
"Condado","SanJuan(PuertoRico)","18.4564","-66.071098"
"Kiefer","OK","35.944706","-96.062782"
"GoldenCity","MO","37.394064","-94.094109"
"Mellieha","","35.959962","14.368367"
"Andover","OH","41.608072","-80.571315"
"Rusagonis(Canada)","NB","45.804872","-66.588298"
"Southold","NY","41.064986","-72.426372"
"Hillsdale","NJ","41.002627","-74.040514"
"PennYan","NY","42.660945","-77.053647"
"Temiscaming(Canada)","QC","46.723638","-79.094019"
"MobileBay","AL","30.688943","-88.044822"
"Taber(Canada)","AB","49.79327","-112.17212"
"JacksonHole","WY","43.47962","-110.762352"
"McKean","PA","41.998879","-80.14236"
"France(49.07xx N","1.39xx E)","47.26402","1.90675"
"Diamond","IL","41.286949","-88.251337"
"NorthSiouxCity","SD","42.524843","-96.487599"
"Robbinsdale","MN","45.029657","-93.33737"
"Bethlehem","","31.710799","35.1988"
"Kabwe(Zambia)","","-14.441525","28.444183"
"Townsville","Queensland(Australia)","-19.256939","146.823954"
"Douglas(IsleofMan)(UK/England)","","53.77958","-2.48337"
"Olyphant","PA","41.463784","-75.595854"
"Portal","GA","32.538041","-81.932537"
"Valley-Omaha","NE","41.631401","-101.941399"
"SnowLake(Canada)","MB","54.880776","-100.027527"
"BenLomond","CA","37.089062","-122.086694"
"VistaPoint","CA","32.65879","-117.05341"
"Frostburg/LaVale","MD","39.651439","-78.923162"
"Ludowici","GA","31.712801","-81.746477"
"Haena","HI","22.221392","-159.546355"
"Whitewater","CO","38.9911","-108.452797"
"WoodfordIsland(Australia)","","-26.95481","152.778312"
"WrightCIty","MO","38.829588","-91.020514"
"Arlington","SD","44.362233","-97.124283"
"Zehdenick(Germany)","","52.979484","13.334896"
"Squamish(Canada)","BC","49.983375","-123.930136"
"Rockaway","NJ","40.900426","-74.512"
"Alto","TN","35.270599","-85.953102"
"BrightonPlantation","ME","45.529701","-67.766098"
"SaukCity","WI","43.271979","-89.72198"
"Aguadilla(PuertoRico)","","18.427514","-67.15486"
"Bridlington(E.Riding)(UK/England)","","54.08096","-0.2002"
"Fowleville","MI","42.62478","-84.07166"
"Chimacum","WA","48.011101","-122.767502"
"WinterPark/Orlando","FL","28.57532","-81.38779"
"Brady","WA","46.99717","-123.511726"
"Ashland","","38.475807","-82.646675"
"AvonPark","FL","27.602847","-81.510305"
"Miesau(Germany)","","53.716734","10.806092"
"Orlando/Kissimmee(simultaneously)","FL","28.42407","-81.20214"
"St.Stephen","SC","33.405183","-79.926578"
"Christiansburg","VA","37.141026","-80.401951"
"Woodstock","VT","43.622479","-72.51927"
"Auberry","CA","37.074313","-119.48434"
"SanDiego(onMexicanborder)","CA","32.54837","-117.03726"
"Hogansburg","NY","44.9739","-74.663597"
"Hopkinton","NY","44.690076","-74.703271"
"ScottsMills","OR","45.043354","-122.668012"
"Pulaski","TN","35.19683","-87.032"
"PortRichey/Hudson","FL","29.106811","-81.010235"
"Bhubaneswar(India)","","20.260333","85.839343"
"NewYork(LongIsland)","NY","40.75265","-73.94458"
"Tijuana","CA","37.211164","-119.662127"
"RioRancho","CA","37.211164","-119.662127"
"Freeport","FL","30.497001","-86.133909"
"Tabriz","","38.077395","46.289161"
"Pelham","GA","31.127555","-84.15518"
"Lexingtob","KY","38.046356","-84.497021"
"Whitehall","OH","39.969105","-82.885166"
"Pointplace","OH","41.718899","-83.479401"
"Mifflintown","PA","40.571534","-77.394644"
"GeojeIsland(SouthKorea)","CA","49.10266","-116.59138"
"Mattawan","MI","42.209013","-85.786671"
"Bennington","IN","38.858898","-85.140602"
"GrandRivers","KY","37.00274","-88.235119"
"Nomran","OK","35.221051","-97.445943"
"Turner","ME","44.256483","-70.25625"
"CastletononHudson","NY","42.531137","-73.745895"
"Churubusco","IN","41.230556","-85.319291"
"Bernardsville","NJ","40.719225","-74.569359"
"Santee","SC","33.478109","-80.483761"
"milemarker41gardenstateparkway","NJ","41.04844","-74.06652"
"GardenStateParkwayaround40milemark","NJ","41.048439","-74.066521"
"VenturaCounty","CA","34.280832","-119.293107"
"ManitoulinIsland(Canada)","ON","46.8785","-80.28657"
"VanWert","OH","40.86964","-84.57814"
"CaptivaIsland","FL","26.48473","-81.86077"
"Cheektowaga(Buffalo)","NY","42.89417","-78.7544"
"IslandPark","NY","40.601336","-73.655878"
"Arley","AL","34.08028","-87.212917"
"LyndonStation","WI","43.711131","-89.901023"
"BlueDiamond","NV","36.045941","-115.402826"
"Corola","NC","36.3811","-75.833298"
"Hartland","MI","42.656824","-83.753099"
"Volo","IL","42.32526","-88.164781"
"LockHaven","PA","41.133509","-77.456293"
"Tama","IA","41.96377","-92.576838"
"CascadeMountains(centralpart)","WA","-33.72123","150.32268"
"Bernard","ME","44.241213","-68.355673"
"BelRose(Mauritius)","","38.59155","-89.97139"
"Arima(Trinidad)","","10.637206","-61.282976"
"CarbonHill","IL","41.294669","-88.299998"
"Sublimity","OR","44.831366","-122.794506"
"Howard","OH","40.407749","-82.326442"
"Hugo","OK","34.010869","-95.512861"
"Niles","NY","42.84003","-76.414052"
"Pentwater","MI","43.783553","-86.433327"
"StonelickPark","OH","39.154701","-84.2883"
"Norway","MI","45.787053","-87.90368"
"Desoto","MO","38.13427","-90.55552"
"Masaryktown","FL","28.442008","-82.458672"
"Northport","MI","45.130495","-85.6158"
"Halliday","ND","47.34999","-102.333072"
"Winter","WI","45.822339","-91.011409"
"Sandwich","IL","41.645771","-88.621747"
"Bayfield(Canada)","ON","43.566601","-81.699898"
"MahanoyCity","PA","40.812779","-76.141735"
"Painseville","OH","41.724109","-81.245167"
"StoneHarbor","NJ","39.054545","-74.760678"
"PortJeffStation","NY","40.83021","-72.97132"
"Cassadaga","NY","42.340014","-79.316616"
"WindLake","WI","42.829331","-88.155918"
"Broadkill","DE","50.674818","8.076068"
"York","MA","42.151077","-71.481104"
"Farrell","PA","41.211945","-80.500319"
"Hemet","CO","38.998552","-105.547832"
"Sylvania","GA","32.752107","-81.631259"
"Landsdale(15mi.Nof;onNortheastextension)","PA","43.039141","-83.518045"
"Onset","MA","41.7434","-70.661129"
"Lunenburg","MA","42.595065","-71.724637"
"Jalon(Spain)","","38.740835","-0.011594"
"Atascosita","TX","29.991961","-95.182162"
"Litchfield","IL","39.17816","-89.655383"
"BoyneCity(rural)","MI","45.212692","-85.011671"
"Durant","OK","33.991879","-96.387254"
"Mapillville","RI","43.971568","-78.741872"
"VillaHills","KY","39.063404","-84.593134"
"SpokaneCounty(onI-90;westbound)","WA","47.69572","-117.38761"
"TyroneTownship","MI","42.73792","-83.744035"
"Northboro","MA","42.305189","-71.642696"
"SylvanGrove","KS","39.014748","-98.393394"
"Milford","MI","42.591801","-83.595845"
"Ellisville","MO","38.595561","-90.589522"
"Catawissa","MO","38.424702","-90.782501"
"Spokane(SpokaneRiver;MunciesMarina)","WA","47.67054","-117.47339"
"Manhattan","IL","41.424641","-87.987464"
"Maylene","AL","33.2033","-86.861702"
"Minnedosa(Manitoba)(Canada)","MB","50.22575","-99.82809"
"MountForest(Canada)","ON","43.966599","-80.733299"
"HighlandPark","NJ","40.499722","-74.426224"
"Peyia(Cyprus)","","34.883505","32.38032"
"Lewistown","PA","40.596632","-77.575939"
"I-95(nearNC/VAborder)","NC","30.562766","-98.366458"
"SwartzCreek","MI","42.957199","-83.830764"
"SunValley","CA","34.217499","-118.3694"
"RoxanaorWoodRiver","IL","38.86802","-90.09856"
"Dale","IN","38.166853","-86.990035"
"Niangua","MO","37.388077","-92.831318"
"LakeBluff","IL","42.279684","-87.854271"
"EastDundee","IL","42.098703","-88.270532"
"Mendocino","CA","39.305167","-123.798214"
"Marianna","FL","30.775533","-85.239053"
"Screven","GA","31.486241","-82.01729"
"Clermont(near)","FL","-22.86644","147.64609"
"ValleyAcres","CA","35.209749","-119.40507"
"Dillon","CO","39.627795","-106.036321"
"Ballderson(Canada)","ON","43.828466","-79.641932"
"CharlotteAmalie(U.S.VirginIslands)","","18.336672","-64.912645"
"Hermitage","TN","36.197898","-86.623157"
"Grey'sPointinTopping","VA","37.58467","-76.48067"
"Chemainus(Canada)","BC","48.916599","-123.699898"
"NorthEastham","MA","41.856176","-69.991665"
"NorthfieldFalls","VT","44.171902","-72.651398"
"Highlands","NC","35.052612","-83.197136"
"CapeTown","","-33.928905","18.417249"
"Edinburg","PA","41.014426","-80.436828"
"PowersLake","WI","42.542144","-88.285488"
"Woodward","IA","41.855725","-93.922047"
"Guffey","CO","38.750762","-105.521447"
"Montgomery","PA","41.170434","-76.876883"
"Paihia(NewZealand)","","-35.281868","174.089678"
"Morris-Okmulgee","OK","35.60864","-95.86148"
"Beckley","WV","37.78478","-81.187681"
"NorthFalmouth","MA","41.646693","-70.612651"
"PinkhamNotch","NH","46.344895","-116.839108"
"Monon","IN","40.868021","-86.878888"
"TwinMountain","NH","44.272202","-71.539398"
"BerlinTownship(justeastofSouthRockwood)","MI","42.06613","-83.29193"
"BerlinTownship(justeastofS.Rockwood)","MI","43.29328","-85.74101"
"Pristina(Kosovo)","","42.663932","21.163853"
"Swansea","SC","33.737432","-81.100382"
"Terlingua","TX","29.319294","-103.606638"
"Cedarville","CA","41.529563","-120.171912"
"FortWright","KY","39.051763","-84.534276"
"IndianOcean","","28.75643","-81.75975"
"Carlisle(Canada)","ON","45.369191","-75.456154"
"LaPryor","TX","28.941257","-99.850556"
"Almeria(Spain)","","36.84142","-2.462814"
"Oldham(UK/England)","","53.53828","-2.03581"
"FortGaines","GA","31.606444","-85.049886"
"Whitehouse","NJ","40.618301","-74.744698"
"Telford(Shropshire)(UK/England)","","52.69277","-2.52457"
"PineLakeLeisureCenter(Canada)","AB","52.06848","-113.43285"
"Annalong(UK/England)","","54.08586","-5.93847"
"TwinShores(Canada)","PE","46.48337","-63.95643"
"BeechGrove","IN","39.716512","-86.081444"
"RedDeer(Canada)","AB","52.269001","-113.809013"
"SanGennaroVesuviano(Naples)(Italy)","","45.026144","7.448118"
"Cooperstown","NY","42.701025","-74.926807"
"Harristown","IL","39.844502","-89.051788"
"CO/WYborder(RockyMtns.)","CO","30.253007","-95.110002"
"FairOak(UK/England)","","52.77608","-2.37678"
"Hammond(near;onhwy.)","LA","44.548416","-64.227793"
"Hyderabad(India)","","17.361623","78.474731"
"Belgrade(Serbia)","","44.817879","20.456809"
"Ft.Lauderdale(oncrossfltollroadnorthwestof)","FL","26.14592","-80.44977"
"Greenville","OH","40.099479","-84.625437"
"NewBaltimore","MI","42.681159","-82.736831"
"Springwater","NY","42.637299","-77.596009"
"Sibiu(Romania)","","45.797391","24.15192"
"Peoria/Canton(between)","IL","40.69459","-89.59036"
"EastGreenville","PA","40.405639","-75.501865"
"Belmont","NC","35.243884","-81.037813"
"Taholah","WA","47.333209","-124.286407"
"Cloverdale","IN","39.514757","-86.794255"
"Chicago/Mt.Greenwood","IL","41.80316","-87.59914"
"Winchester","IN","40.17253","-84.98132"
"Bennington","NE","41.363874","-96.15838"
"Coudersport","PA","41.774381","-78.016152"
"Columbus","NE","41.430265","-97.359439"
"Wickliff","OH","41.605007","-81.475558"
"Batesville(NearLakeSantee)","IN","39.41195","-85.31485"
"Montrose","PA","41.833974","-75.877338"
"Heathsville","VA","37.917081","-76.473055"
"Johnsonburg","PA","41.489515","-78.681008"
"Carbondale","PA","41.570773","-75.50297"
"Bradyville","TN","35.737052","-86.164357"
"SharpsChapel","TN","36.346076","-83.805863"
"DeerPark","IL","42.161166","-88.081279"
"Bonaparte","IA","40.698012","-91.803146"
"Addison","TX","32.968606","-96.830041"
"Chanute","KS","37.681787","-95.452537"
"Rutherford","NJ","40.825665","-74.108525"
"Grafton","WI","43.321572","-87.9518"
"Hastings(Canada)","ON","44.299999","-77.949898"
"Oxford","OH","39.507394","-84.74566"
"Sissonville","WV","38.506537","-81.646133"
"FortLoudon","PA","39.914827","-77.904911"
"Monkton","MD","39.567952","-76.591744"
"Torrance","CO","37.042198","-104.046898"
"Mansfield(Canada)","ON","45.38223","-75.76181"
"Stratford(Canada)","ON","43.372968","-80.97509"
"Ilkeston(Derbyshire)(UK/England)","","52.96255","-1.31099"
"Algonac","MI","42.620293","-82.52935"
"Preston(UK/England)","SK","53.395727","-108.448952"
"SedroWooley","WA","48.503322","-122.235451"
"Newburyport","MA","42.809733","-70.876736"
"Buxton","NC","35.26889","-75.539467"
"Ogdensburg","WI","44.454045","-89.031718"
"Orion","IL","41.353796","-90.386567"
"Remington(near)","IN","41.05086","-85.33122"
"MerthyrTydfil(UK/Wales)","","51.75829","-3.36696"
"SouthOckendon(UK/England)","","51.51311","0.29309"
"Milton","MA","42.248566","-71.069184"
"Davenport","CA","37.010602","-122.193818"
